Account,Date,Daily_Total_Volume,Daily_Avg_Size_USD,Daily_PnL,Losing_Trade_Ratio
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-12,12408.44,282.01,103.67729899999999,0.045454545454545456
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-13,36198.159999999996,540.2710447761193,218.429393,0.1044776119402985
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-14,38267.17,484.3945569620253,992.803005,0.02531645569620253
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-15,57030.04,792.0838888888889,361.155853,0.1111111111111111
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-16,41126.4,467.3454545454546,319.22369499999996,0.07954545454545454
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-17,27936.4,558.7280000000001,498.16985999999997,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-18,19851.68,583.8729411764706,307.105046,0.11764705882352941
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-19,23085.75,855.0277777777778,541.742729,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-20,74679.35,1131.5053030303031,2262.94445,0.10606060606060606
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-21,8391.970000000001,645.536153846154,287.821918,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-22,57621.06,587.97,2867.6138889999997,0.02040816326530612
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-23,13030.16,501.15999999999997,420.491149,0.07692307692307693
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-24,23353.56,583.839,553.5255989999999,0.05
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-25,21878.85,607.7458333333333,416.148576,0.027777777777777776
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-26,10555.17,586.3983333333333,535.938645,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-27,49840.7,600.4903614457832,1295.825632,0.0963855421686747
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-28,24844.39,577.776511627907,475.702642,0.18604651162790697
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-29,6247.03,446.21642857142854,41.935052,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-30,27933.38,634.8495454545455,783.829317,0.022727272727272728
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-31,24289.19,426.12614035087717,488.582241,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,16189.18,490.5812121212121,526.448209,0.06060606060606061
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,51360.13,475.55675925925925,-782.6517170000001,0.10185185185185185
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,115299.86,633.5157142857142,2440.916534,0.06043956043956044
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,13258.83,389.9655882352941,874.3810560000001,0.058823529411764705
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-05,1295.7,431.90000000000003,32.72269,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-06,26120.86,414.6168253968254,922.6724320000001,0.015873015873015872
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-07,4899.89,288.2288235294118,126.11297599999999,0.058823529411764705
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-08,11717.3,532.6045454545455,78.902492,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-09,10230.31,352.76931034482755,378.027954,0.10344827586206896
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,3127.92,521.32,4.42722,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-11,7756.45,456.26176470588234,314.918282,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-12,3308.29,661.658,117.09923500000001,0.2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-13,18034.65,383.71595744680855,534.854304,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-14,14832.36,315.5821276595745,-10.630689999999959,0.06382978723404255
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-15,7711.28,367.2038095238095,231.07204,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-16,16262.4,396.6439024390244,278.922501,0.24390243902439024
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-17,5099.0599999999995,392.2353846153846,19.482565,0.15384615384615385
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-18,22450.65,415.7527777777778,336.64107,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,6685.82,303.90090909090907,89.261197,0.09090909090909091
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-20,4923.85,378.7576923076923,168.023469,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,4523.86,301.59066666666666,165.776644,0.06666666666666667
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,6183.66,343.53666666666663,31.523152,0.16666666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,2589.9500000000003,369.9928571428572,122.057796,0.2857142857142857
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,15768.59,543.7444827586207,437.185458,0.034482758620689655
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,97378.41,512.5179473684211,3455.584856,0.07368421052631578
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,16892.92,603.3185714285713,-200.798196,0.42857142857142855
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,5942.13,330.11833333333334,-195.841458,0.2222222222222222
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,36506.49,514.1759154929578,933.170538,0.056338028169014086
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,16664.18,617.1918518518519,109.593094,0.2222222222222222
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,23240.57,1106.6938095238095,349.12092600000005,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,19510.13,591.2160606060606,376.017126,0.12121212121212122
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,16090.35,502.8234375,444.266681,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,11551.92,550.0914285714285,423.18325600000003,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,8915.96,742.9966666666666,102.92652,0.16666666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,28747.42,463.668064516129,781.670551,0.016129032258064516
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,13947.75,449.9274193548387,119.3611,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,6621.2300000000005,827.6537500000001,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,11749.710000000001,734.3568750000001,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,16147.32,504.60375,266.837111,0.0625
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,5169.82,738.5457142857142,78.714444,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,3280.19,364.46555555555557,-1.2672399999999993,0.1111111111111111
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,30148.420000000002,837.4561111111111,202.313183,0.027777777777777776
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,3988.83,569.8328571428572,-6.342484000000001,0.42857142857142855
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,2116.03,705.3433333333334,-31.277088,0.3333333333333333
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,5824.6900000000005,485.3908333333334,-2.8135689999999993,0.4166666666666667
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,15384.77,769.2385,-147.78931200000002,0.15
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,2966.76,494.46000000000004,39.1247,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,3748.62,340.78363636363633,-1184.046158,1.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,748.95,374.475,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,13629.9,545.196,-216.431703,0.16
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,1133.4299999999998,377.80999999999995,87.95347999999998,0.6666666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,2249.9,749.9666666666667,69.285,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,750.22,250.07333333333335,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,7544.88,471.555,798.187528,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,4701.35,247.43947368421055,-680.287463,0.631578947368421
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,1623.71,405.9275,93.006465,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,8893.3,635.2357142857143,7.052034,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,1749.56,874.78,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,14666.43,586.6572,-132.88134,0.04
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,9920.72,661.3813333333333,-1400.5515480000001,0.2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,27343.420000000002,569.6545833333333,-5651.552238,0.4166666666666667
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,29440.15,700.9559523809525,-6745.027414,0.47619047619047616
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,35736.87,638.1583928571429,-3911.273892,0.35714285714285715
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,10926.67,520.317619047619,258.032458,0.047619047619047616
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,10608.06,378.8592857142857,608.246567,0.07142857142857142
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,22557.87,550.1919512195121,3105.920269,0.07317073170731707
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,15647.84,601.84,490.32631200000003,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,2644.28,377.75428571428574,263.769257,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,8458.880000000001,768.989090909091,17.022667,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,13239.61,456.538275862069,169.67583499999998,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,750.15,375.075,64.128219,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,12197.01,580.8100000000001,12.652267000000005,0.047619047619047616
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,2999.74,249.97833333333332,-2.1503300000000003,0.25
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,4813.67,343.8335714285714,-282.266207,0.21428571428571427
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,15144.58,336.54622222222224,511.720343,0.022222222222222223
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,9505.03,396.0429166666667,350.896638,0.08333333333333333
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,2749.86,392.83714285714285,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,5200.49,288.9161111111111,147.607393,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,4819.25,370.71153846153845,361.183441,0.23076923076923078
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,3247.21,360.80111111111114,146.420556,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,2498.8,356.9714285714286,30.495403,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,2093.09,299.0128571428572,37.385304,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,24979.8,24979.8,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,453044.78,5090.390786516854,7440.638159,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,2291660.29,9628.82474789916,53635.529649,0.037815126050420166
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,129430.5,7190.583333333333,357.346725,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,248389.74,6536.572105263158,2227.18659,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,700570.35,5040.074460431654,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,744503.38,7755.243541666667,35352.95374,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,113287.72,4195.841481481481,2812.7685,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,323771.05,830.1821794871795,927.412681,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,157438.69,6845.160434782609,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,171402.19999999998,42850.549999999996,13963.52,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,117502.78,3916.7593333333334,1519.769822,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,111655.81999999999,2596.646976744186,-2427.873799,0.8372093023255814
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,19999.92,1538.4553846153844,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,240953.5,5876.914634146341,856.4737299999999,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,1211478.04,5634.781581395349,11271.895074,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,422136.07999999996,8442.721599999999,22137.551238,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,100537.42,8378.118333333334,503.31943,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,1322353.09,14857.899887640451,22299.186495,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,199936.29,10522.962631578948,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,860142.5499999999,5549.306774193548,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,145280.13,9685.342,5109.859504,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,100077.85,1755.7517543859651,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,637344.88,5590.744561403509,0.08712,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,270186.14,3216.501666666667,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,65244.9,4349.66,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,630536.58,3233.520923076923,4839.59228,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,24999.85,1470.5794117647058,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,69357.39,1308.6299999999999,4350.379248,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,302986.27,3986.6614473684212,2897.148962,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,1176763.62,6360.884432432433,48946.705539,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,639865.76,12797.315200000001,30531.101000000002,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,689410.4500000001,4924.3603571428575,9261.449882,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,350341.06,15232.22,314.6728,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,255386.44,12161.259047619047,5362.529222,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,444763.7,9463.05744680851,4750.8109939999995,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,599582.17,37473.885625,444.205198,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,999996.66,16666.611,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,421466.09,8264.040980392158,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,527928.11,5175.765784313725,31134.240601999998,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,567374.5700000001,5508.490970873787,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,1470763.94,7781.819788359788,13642.628143,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,156825.0,52275.0,221.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,5201395.47,17935.84644827586,107892.62706,0.020689655172413793
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,5798272.0200000005,26118.342432432433,84856.33534,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,1804870.08,24390.13621621622,122461.112004,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,1147722.14,16878.26676470588,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,2046340.19,26925.528815789472,21531.8321,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,171059.99,3354.117450980392,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,166444.0,166444.0,3088.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,169642.0,28273.666666666668,-110.0,1.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,702502.7,30543.59565217391,-681.29819,0.9565217391304348
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,91292.99,15215.498333333335,132.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,811877.66,6709.732727272728,2875.230157,0.2975206611570248
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,101376.46,4407.6721739130435,459.24741,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,189428.0,63142.666666666664,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,282780.0,6897.073170731707,47.876234000000004,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,376290.0,75258.0,510.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,6000.799999999999,857.2571428571428,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,6066.28,6066.28,65.480454,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,26339.81,3292.47625,338.42832,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,27223.66,4537.276666666667,228.57984,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,87063.35,6218.810714285714,429.683075,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,34001.9,2833.491666666667,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,9067.51,2266.8775,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,9744.18,9744.18,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,57116.32,8159.4742857142855,1302.916428,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,23986.34,3426.62,20.599193,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,87066.1,3224.6703703703706,189.192,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,20013.89,6671.296666666666,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,86914.37,5794.291333333333,883.097404,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,39912.96,3070.2276923076925,912.786145,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,134989.44,4654.808275862069,0.840939,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,224664.62,6072.016756756757,883.760812,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,95987.73,2999.6165625,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,172531.56999999998,17253.157,4444.4983010000005,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,68223.67,4263.979375,236.33513399999998,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,49988.14,2173.397391304348,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,163166.37,5827.370357142857,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,57063.840000000004,19021.280000000002,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,351735.97,8578.926097560974,5207.443414,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,76400.96,4775.06,389.743164,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,149909.08000000002,7138.52761904762,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,156188.7,8677.150000000001,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,588765.94,9199.4678125,-36565.98544,0.59375
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,50013.950000000004,16671.31666666667,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,337257.92000000004,9635.940571428573,1946.4454620000001,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,11999.59,5999.795,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,47993.61,5332.623333333333,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,192658.47,3567.7494444444446,759.2148159999999,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,141275.24,7063.762,279.185907,0.05
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,68979.14,11496.523333333333,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,154264.47,5713.498888888889,4281.488139,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,26999.41,3374.92625,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,104475.19,3370.167419354839,526.9338359999999,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,125018.75,5209.114583333333,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,87025.45,6216.103571428571,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,277373.29,12059.708260869564,5319.861625,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,53999.340000000004,8999.890000000001,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,23986.050000000003,5996.512500000001,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,206016.43,22890.714444444442,968.59038,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,98901.26000000001,9890.126,656.21704,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,65834.19,6583.419,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,216990.58,8679.6232,1147.595856,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,156882.0,7131.0,2101.741695,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,63248.95,7027.661111111111,251.604742,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,45004.64,4500.464,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,188144.09,7525.7636,2136.853859,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,145853.4,6341.452173913043,1150.5233050000002,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,234922.57,6525.626944444444,948.970582,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,158780.89,6615.870416666668,214.5898,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,126303.14,5052.1256,3522.3946610000003,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,29998.09,3749.76125,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,33003.4,4714.771428571429,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,482127.94,9096.75358490566,6017.309216,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,44995.29,7499.215,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,785972.7,15114.859615384614,7329.223137999999,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,45002.65,6428.95,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,20999.96,4199.992,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,24000.3,6000.075,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,276003.46,13143.021904761907,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,97988.96,6124.31,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,592097.63,15581.516578947369,2084.433906,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,252491.58,18035.112857142856,1268.7590360000002,0.07142857142857142
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,62998.22,8999.745714285715,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,190061.52,11180.089411764706,2053.973644,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,29997.36,7499.34,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,74216.28,6746.9345454545455,773.5582039999999,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,18000.21,6000.07,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,252007.37,12000.350952380952,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,364194.84,11748.220645161291,4197.732182,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,119990.08,9999.173333333334,0.0,0.0
